x1,id,survey,year,month,day,h_key,x,y,lon_deep,lat_deep,lon_shallow,lat_shallow,mean_cor_depth_m,mean_bathy,mean_depthdiff,num_quadrats,presence,lat,lon,depth,source,num_surveys,multiple_surveys
1934,1517_6,PAC 2019-021,2019,9,23,1517,691684.5224,1065458.905,-130.7742667,54.49681667,-130.7756667,54.49673335,-4,-6.081085205,2.081085205,1,0,54.49681667,-130.7742667,-4,bhm,3,1
1939,1518_5,PAC 2019-021,2019,9,23,1518,689266.1287,1067327.982,-130.8139667,54.51181666,-130.8150167,54.51216666,8.180952381,9.38163662,1.38913784,9,1,54.51181666,-130.8139667,8.180952381,bhm,5,1
2104,1550_1,PAC2021-09,2021,9,23,1550,1060980.622,422546.0273,-125.1710167,48.81560001,-125.17115,48.81515001,4.915272783,4.892989635,0.022283148,1,0,48.81560001,-125.1710167,4.915272783,bhm,7,1
4336,616_4,PAC 2014-29,2014,4,24,616,819576.2339,981347.1852,-128.7468,53.80513331,-128.7463833,53.80476665,6.901960784,7.628964901,2.920594767,6,1,53.80513331,-128.7468,6.901960784,bhm,2,1
4328,613_12,PAC 2014-29,2014,4,24,613,834410.8885,983550.898,-128.5226667,53.83126666,-128.52175,53.82813333,0,0.110492669,0.110492669,1,0,53.83126666,-128.5226667,0,bhm,5,1
4333,614_3,PAC 2014-29,2014,4,24,614,828831.1071,984060.9375,-128.6074,53.83243332,-128.6073833,53.83231665,6,4.885775089,2.268534946,4,1,53.83243332,-128.6074,6,bhm,1,0
4335,615_4,PAC 2014-29,2014,4,24,615,822610.3828,984468.0737,-128.7025667,53.83406665,-128.7024666,53.83403333,-3.4,-1.584522247,2.283095551,2,1,53.83406665,-128.7025667,-3.4,bhm,2,1
4260,590_3,PAC 2014-29,2014,4,24,590,812212.3838,985313.1809,-128.86105,53.83788331,-128.8616,53.83808333,9.555555556,10.43052483,2.238420804,4,1,53.83788331,-128.86105,9.555555556,bhm,2,1
4244,587_3,PAC 2014-29,2014,4,24,587,823286.9765,985642.8013,-128.6927,53.8447333,-128.6925667,53.84468333,3.2,2.983088255,2.203382349,3,0,53.8447333,-128.6927,3.2,bhm,2,1
4327,612_1,PAC 2014-29,2014,4,24,612,835710.0595,985358.4268,-128.5034,53.84626668,-128.5034,53.84626668,-0.714285714,-3.24092865,2.526642936,22,0,53.84626668,-128.5034,-0.714285714,bhm,1,0
4313,607_2,PAC 2014-29,2014,4,24,607,819484.9032,987426.8497,-128.7514333,53.85933336,-128.7510667,53.85921669,-0.727272727,-3.251607656,2.524334929,6,0,53.85933336,-128.7514333,-0.727272727,bhm,1,0
4324,611_6,PAC 2014-29,2014,4,24,611,826372.5901,987981.2937,-128.6470667,53.8662,-128.64705,53.86661669,6,7.098997593,1.699665864,2,1,53.8662,-128.6470667,6,bhm,4,1
4321,610_2,PAC 2014-29,2014,4,24,610,822331.1512,990539.9164,-128.7104,53.88824997,-128.7104666,53.88824997,-2,-1.651077867,0.348922133,1,0,53.88824997,-128.7104,-2,bhm,2,1
4262,591_2,PAC 2014-29,2014,4,24,591,817490.5195,991752.4035,-128.7848167,53.89743334,-128.7855833,53.89746666,9.461538462,9.847976685,2.195686927,4,0,53.89743334,-128.7848167,9.461538462,bhm,4,1
4315,609_4,PAC 2014-29,2014,4,24,609,825342.2531,996080.2367,-128.6676333,53.93893331,-128.6674,53.93888334,4.04,2.958877325,2.178093977,3,1,53.93893331,-128.6676333,4.04,bhm,3,1
4266,592_4,PAC 2014-29,2014,4,24,592,823142.7682,998887.6185,-128.7023666,53.96316668,-128.7027166,53.96333332,11.95238095,12.96080399,1.998133523,3,0,53.96316668,-128.7023666,11.95238095,bhm,1,0
3990,52_11,PAC 2015-52,2015,8,24,52,703789.4074,954701.4673,-130.4821667,53.51295001,-130.4781667,53.51401666,9,9.571040154,0.571040154,1,0,53.51295001,-130.4821667,9,bhm,7,1
4017,53_11,PAC 2015-52,2015,8,24,53,702631.434,957439.0257,-130.5002833,53.53595002,-130.4999667,53.53728333,-3,0.171279594,3.171279594,1,1,53.53595002,-130.5002833,-3,bhm,5,1
4879,73_10,PAC 2015-52,2015,8,24,73,700908.973,957611.6536,-130.5242333,53.53738333,-130.52505,53.53763332,1.3125,3.501870871,2.189370871,2,0,53.53738333,-130.5242333,1.3125,bhm,5,1
4923,74_1,PAC 2015-52,2015,8,24,74,699681.7338,958894.5413,-130.5458,53.5484333,-130.5456,53.54756667,7,6.894937515,0.105062485,8,0,53.5484333,-130.5458,7,bhm,5,1
4050,54_10,PAC 2015-52,2015,8,24,54,699390.3236,959168.0172,-130.5525833,53.55066668,-130.5483,53.55136668,9,9.606795311,0.606795311,1,0,53.55066668,-130.5525833,9,bhm,10,1
4972,75_1,PAC 2015-52,2015,8,24,75,700362.3372,963554.0373,-130.5404833,53.59099998,-130.5409167,53.59124997,3.324324324,6.425080776,3.100756452,5,0,53.59099998,-130.5404833,3.324324324,bhm,2,1
5007,76_7,PAC 2015-52,2015,8,24,76,699237.1602,964039.4744,-130.557,53.59379997,-130.5574167,53.59428336,-2.551724138,-5.161976814,2.610252676,3,1,53.59379997,-130.557,-2.551724138,bhm,4,1
5021,77_13,PAC 2015-52,2015,8,24,77,699300.7516,964773.1836,-130.5598833,53.60024999,-130.5579334,53.60088336,2,2.152252197,0.152252197,4,1,53.60024999,-130.5598833,2,bhm,7,1
5031,78_2,PAC 2015-52,2015,8,24,78,697684.0548,965842.6664,-130.58265,53.6096667,-130.5784334,53.60869999,13,12.42394924,0.576050758,4,1,53.6096667,-130.58265,13,bhm,9,1
5038,79_8,PAC 2015-52,2015,8,24,79,699132.6794,967443.5147,-130.5639333,53.62508335,-130.5618834,53.62476667,2.538461538,1.888146758,0.65031478,5,1,53.62508335,-130.5639333,2.538461538,bhm,4,1
83,1170_10,Habitat Mapping 2017 - Gulf Islands,2017,8,24,1170,1199673.626,409396.8275,-123.2941833,48.66749999,-123.2925333,48.66511669,6,5.865546227,0.134453773,2,0,48.66749999,-123.2941833,6,bhm,6,1
1484,1447_1,PAC 2019-021,2019,9,24,1447,728433.2386,1019243.259,-130.1650167,54.10448333,-130.1614333,54.10623333,3,2.200273037,0.799726963,1,0,54.10448333,-130.1650167,3,bhm,1,0
1479,1446_1,PAC 2019-021,2019,9,24,1446,725358.0536,1020532.133,-130.2135333,54.11391667,-130.2133,54.1132,6.333333333,6.880574703,0.626858234,2,0,54.11391667,-130.2135333,6.333333333,bhm,5,1
1618,1473_10,PAC 2019-021,2019,9,24,1473,726879.0338,1020771.697,-130.18965,54.11595,-130.1915,54.11838334,0,-0.864811182,0.864811182,1,0,54.11595,-130.18965,0,bhm,3,1
1614,1472_10,PAC 2019-021,2019,9,24,1472,729164.9905,1024936.502,-130.1576833,54.15638334,-130.16035,54.15511667,1,2.169161797,1.169161797,1,0,54.15638334,-130.1576833,1,bhm,4,1
1599,1468_3,PAC 2019-021,2019,9,24,1468,720780.4,1026234.891,-130.28905,54.16276666,-130.2882167,54.16243334,9,9.724160194,0.724160194,2,0,54.16276666,-130.28905,9,bhm,4,1
1603,1469_1,PAC 2019-021,2019,9,24,1469,725564.0806,1026374.681,-130.2159333,54.16626666,-130.2161167,54.16585,1,0.179884523,0.820115477,2,0,54.16626666,-130.2159333,1,bhm,4,1
1611,1470_1,PAC 2019-021,2019,9,24,1470,722703.338,1027313.586,-130.2605667,54.17373333,-130.2606333,54.1741,1.96,1.92858541,0.997143416,2,0,54.17373333,-130.2605667,1.96,bhm,3,1
1621,1475_4,PAC 2019-021,2019,9,24,1475,720749.2754,1031302.236,-130.2943833,54.20823334,-130.2941667,54.20803334,10,10.96561146,1.655203819,2,0,54.20823334,-130.2943833,10,bhm,3,1
4811,714_6,PAC 2014-29,2014,4,25,714,783809.5461,933836.5958,-129.2575333,53.36555001,-129.2572,53.36596667,1.672727273,3.274415731,2.456658836,4,1,53.36555001,-129.2575333,1.672727273,bhm,3,1
4812,715_11,PAC 2014-29,2014,4,25,715,786124.8781,935217.8969,-129.2216667,53.38031667,-129.2228667,53.37958333,-2,-3.333818674,1.333818674,1,0,53.38031667,-129.2216667,-2,bhm,5,1
4310,606_2,PAC 2014-29,2014,4,25,606,784222.9142,938862.9299,-129.2546333,53.41123333,-129.2554167,53.41138334,13.11111111,15.63339138,2.522280269,2,1,53.41123333,-129.2546333,13.11111111,bhm,3,1
4963,747_4,PAC 2014-29,2014,4,25,747,789786.7011,943211.5327,-129.1737167,53.45243333,-129.1736,53.45239998,3.939393939,4.547447681,2.016589324,2,1,53.45243333,-129.1737167,3.939393939,bhm,2,1
4304,604_2,PAC 2014-29,2014,4,25,604,785817.6015,950726.3697,-129.23865,53.51815001,-129.2387,53.51821667,13,14.19397831,1.19397831,1,0,53.51815001,-129.23865,13,bhm,2,1
4306,605_1,PAC 2014-29,2014,4,25,605,779304.5453,955585.6432,-129.34085,53.55891666,-129.3416833,53.55904999,10.13333333,8.751523018,1.381810315,3,1,53.55891666,-129.34085,10.13333333,bhm,4,1
4302,603_2,PAC 2014-29,2014,4,25,603,785379.2317,959026.1639,-129.2512167,53.59221668,-129.2513167,53.59223334,13,17.63879204,4.638792038,1,0,53.59221668,-129.2512167,13,bhm,2,1
4212,578_3,PAC 2014-29,2014,4,25,578,790017.9193,960549.1872,-129.18185,53.60770003,-129.1814667,53.60763334,6.709677419,8.954754829,2.851993961,3,1,53.60770003,-129.18185,6.709677419,bhm,3,1
4299,602_1,PAC 2014-29,2014,4,25,602,785036.5713,963655.8521,-129.2588667,53.63349997,-129.2574833,53.63356667,10,10.92286301,0.984572601,3,0,53.63349997,-129.2588667,10,bhm,3,1
4297,601_2,PAC 2014-29,2014,4,25,601,790338.8406,966616.6166,-129.1811667,53.66228333,-129.18125,53.66245003,12,15.89055347,3.890553474,1,0,53.66228333,-129.1811667,12,bhm,2,1
4288,599_2,PAC 2014-29,2014,4,25,599,799852.2333,977555.3744,-129.0442,53.76369998,-129.0443167,53.76360003,10,10.21801186,0.218011856,1,1,53.76369998,-129.0442,10,bhm,1,0
4283,597_2,PAC 2014-29,2014,4,25,597,798679.818,980020.2443,-129.0632167,53.78548336,-129.06305,53.78551668,5.970588235,6.265337944,2.385961869,3,0,53.78548336,-129.0632167,5.970588235,bhm,2,1
4287,598_3,PAC 2014-29,2014,4,25,598,796699.856,982657.4444,-129.0953333,53.80821667,-129.0953667,53.80840003,-3.235294118,-1.567522645,1.667771473,2,1,53.80821667,-129.0953333,-3.235294118,bhm,3,1
4275,594_3,PAC 2014-29,2014,4,25,594,805542.9451,985005.697,-128.9624333,53.83268331,-128.9621,53.83264999,0,-1.189649224,1.189649224,1,1,53.83268331,-128.9624333,0,bhm,4,1
4267,593_11,PAC 2014-29,2014,4,25,593,807288.0366,986178.8396,-128.9366667,53.84241664,-128.9365167,53.84414997,-1,-0.787901044,0.212098956,4,0,53.84241664,-128.9366667,-1,bhm,6,1
4278,595_3,PAC 2014-29,2014,4,25,595,804759.84,986999.9306,-128.9755334,53.85030003,-128.9755667,53.85016664,2,-0.836311579,2.836311579,1,1,53.85030003,-128.9755334,2,bhm,3,1
4133,56_1,PAC 2015-52,2015,8,25,56,727115.5601,927479.9778,-130.1035833,53.28280001,-130.0995333,53.28348335,13.7037037,13.43204212,0.527686543,8,0,53.28280001,-130.1035833,13.7037037,bhm,5,1
3548,41_1,PAC 2015-52,2015,8,25,41,726919.8152,928382.4189,-130.10735,53.29083335,-130.1055167,53.29143333,4,4.6746068,0.6746068,1,0,53.29083335,-130.10735,4,bhm,8,1
4183,57_4,PAC 2015-52,2015,8,25,57,726753.9343,930539.1195,-130.1123167,53.31013333,-130.1113,53.30874999,12.38461538,12.53831959,0.508842982,7,0,53.31013333,-130.1123167,12.38461538,bhm,6,1
4216,58_1,PAC 2015-52,2015,8,25,58,724204.6644,931970.7955,-130.1514667,53.32165,-130.15085,53.3224,6,5.593705654,0.406294346,1,0,53.32165,-130.1514667,6,bhm,6,1
3583,42_2,PAC 2015-52,2015,8,25,42,726118.5939,932950.8293,-130.1236,53.3312,-130.1231167,53.33131666,2.717948718,-0.36678195,3.084730668,5,0,53.3312,-130.1236,2.717948718,bhm,2,1
4256,59_1,PAC 2015-52,2015,8,25,59,721675.1652,933312.2713,-130.1911667,53.33228334,-130.1928,53.33358332,5,2.860986233,2.139013767,4,0,53.33228334,-130.1911667,5,bhm,4,1
3615,43_1,PAC 2015-52,2015,8,25,43,723859.5404,934249.2314,-130.1591333,53.34184999,-130.1594,53.34213333,-1.684210526,-3.369999886,1.685789359,2,1,53.34184999,-130.1591333,-1.684210526,bhm,1,0
4291,60_1,PAC 2015-52,2015,8,25,60,720333.0875,935204.0826,-130.2130167,53.3485,-130.2133,53.34873333,14,11.59450436,2.405495644,1,0,53.3485,-130.2130167,14,bhm,4,1
3652,44_10,PAC 2015-52,2015,8,25,44,722533.4475,935440.065,-130.17935,53.35038335,-130.1796333,53.35101668,-4,-3.191186428,0.808813572,1,0,53.35038335,-130.17935,-4,bhm,5,1
4318,61_3,PAC 2015-52,2015,8,25,61,722198.2295,935781.1029,-130.1851333,53.35438334,-130.18585,53.35466668,6.052631579,5.233729362,0.966520761,6,1,53.35438334,-130.1851333,6.052631579,bhm,4,1
4361,62_5,PAC 2015-52,2015,8,25,62,719667.517,937296.7831,-130.2240333,53.36676668,-130.2247833,53.36658335,-1,-0.924501836,0.075498164,1,1,53.36676668,-130.2240333,-1,bhm,6,1
3701,45_4,PAC 2015-52,2015,8,25,45,717704.3166,938361.0875,-130.2551167,53.37486668,-130.255,53.37566668,12.15,12.38655758,0.420590305,6,0,53.37486668,-130.2551167,12.15,bhm,5,1
4403,63_1,PAC 2015-52,2015,8,25,63,716858.7252,938711.8876,-130.2683167,53.37805001,-130.2688667,53.37880001,13.54545455,14.21203232,0.666577773,3,0,53.37805001,-130.2683167,13.54545455,bhm,7,1
3740,46_13,PAC 2015-52,2015,8,25,46,713547.8442,940589.5647,-130.32235,53.39214999,-130.3196667,53.39276667,-1,-0.877073407,0.122926593,1,0,53.39214999,-130.32235,-1,bhm,7,1
3948,51_11,PAC 2015-52,2015,8,25,51,706598.3914,953603.1441,-130.4354167,53.50403334,-130.4363333,53.5052,-0.029411765,2.284451723,2.313863488,5,1,53.50403334,-130.4354167,-0.029411765,bhm,7,1
74,1169_1,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1169,1200660.319,409223.2686,-123.27995,48.66410001,-123.2797,48.66351668,11.24137931,9.246418953,1.994960357,2,0,48.66410001,-123.27995,11.24137931,bhm,6,1
89,1171_10,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1171,1199536.771,409332.3011,-123.2957167,48.66693331,-123.29505,48.66531665,3,2.723018169,0.276981831,3,1,48.66693331,-123.2957167,3,bhm,7,1
109,1174_1,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1174,1194995.404,409916.2794,-123.3567667,48.67234999,-123.3573333,48.67199999,11.825,9.638138771,2.537837553,4,0,48.67234999,-123.3567667,11.825,bhm,4,1
104,1173_4,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1173,1196153.126,410559.7386,-123.3406167,48.67781665,-123.3399167,48.67833335,16,14.23018646,1.769813538,1,0,48.67781665,-123.3406167,16,bhm,5,1
96,1172_1,Habitat Mapping 2017 - Gulf Islands,2017,8,25,1172,1197405.361,411063.6056,-123.3231333,48.68178336,-123.3227833,48.68043334,14.75,14.36725235,0.688791275,3,0,48.68178336,-123.3231333,14.75,bhm,8,1
4479,644_3,PAC 2014-29,2014,4,26,644,785018.8157,900936.0636,-129.21645,53.07193333,-129.2161667,53.07158333,5,4.300744057,0.699255943,1,0,53.07193333,-129.21645,5,bhm,3,1
4487,647_2,PAC 2014-29,2014,4,26,647,789826.2061,900948.6361,-129.1444667,53.07388333,-129.1440167,53.0736,11.5,10.55282021,1.438575533,3,1,53.07388333,-129.1444667,11.5,bhm,4,1
4517,652_4,PAC 2014-29,2014,4,26,652,791147.314,901692.2969,-129.1255,53.08106666,-129.1253167,53.08123333,-2,-5.411875248,3.411875248,1,0,53.08106666,-129.1255,-2,bhm,1,0
4627,678_3,PAC 2014-29,2014,4,26,678,792525.3567,901702.6751,-129.1047667,53.08183333,-129.10525,53.08141667,10,9.619744301,0.380255699,1,1,53.08183333,-129.1047667,10,bhm,7,1
4562,662_3,PAC 2014-29,2014,4,26,662,787850.1446,902909.1714,-129.1755,53.09068333,-129.1753833,53.09101667,1,0.538385272,0.461614728,1,1,53.09068333,-129.1755,1,bhm,5,1
4565,663_4,PAC 2014-29,2014,4,26,663,789442.4611,907919.2905,-129.1549833,53.13638333,-129.1550333,53.13616667,7.142857143,6.686346531,2.544807638,4,0,53.13638333,-129.1549833,7.142857143,bhm,2,1
4623,677_2,PAC 2014-29,2014,4,26,677,793857.8812,911743.9479,-129.0912333,53.17216667,-129.0909,53.17203333,12.75,14.95571518,2.205715179,2,0,53.17216667,-129.0912333,12.75,bhm,3,1
4568,664_3,PAC 2014-29,2014,4,26,664,788799.2141,914056.339,-129.16875,53.19095,-129.1689833,53.19098333,3.924528302,4.115917683,2.237350725,4,1,53.19095,-129.16875,3.924528302,bhm,2,1
4619,676_5,PAC 2014-29,2014,4,26,676,796591.0593,915856.2697,-129.0527,53.21038334,-129.05415,53.2096,7,6.848668575,0.151331425,1,1,53.21038334,-129.0527,7,bhm,5,1
4697,692_4,PAC 2014-29,2014,4,26,692,795463.5306,919656.1927,-129.0727333,53.24356667,-129.0717333,53.24436666,9.166666667,9.897566795,1.373986165,3,1,53.24356667,-129.0727333,9.166666667,bhm,6,1
4570,665_7,PAC 2014-29,2014,4,26,665,788709.769,920013.3806,-129.1730333,53.24443334,-129.1741167,53.24425,3.860465116,4.080593109,1.202150123,4,1,53.24443334,-129.1730333,3.860465116,bhm,4,1
4711,695_4,PAC 2014-29,2014,4,26,695,795359.6057,925284.0528,-129.07785,53.29423332,-129.0776833,53.29391667,-0.315789474,-1.552580714,2.180738553,4,1,53.29423332,-129.07785,-0.315789474,bhm,2,1
4573,666_2,PAC 2014-29,2014,4,26,666,786909.4751,926523.2203,-129.2056833,53.30169999,-129.206,53.30146666,7.8,7.591567993,2.245639038,4,1,53.30169999,-129.2056833,7.8,bhm,3,1
4778,708_4,PAC 2014-29,2014,4,26,708,792765.1001,927515.3771,-129.1181,53.3129,-129.1182667,53.31309999,1.93877551,1.271162271,0.955377282,2,1,53.3129,-129.1181,1.93877551,bhm,3,1
4577,667_2,PAC 2014-29,2014,4,26,667,782162.1628,929564.283,-129.2787833,53.32704999,-129.2770833,53.32665002,4,4.219265938,0.219265938,1,1,53.32704999,-129.2787833,4,bhm,8,1
713,1266_1,PAC2018-067,2018,5,26,1266,644198.4731,807877.6739,-131.2152167,52.16383333,-131.21775,52.16405001,3.5,4,0.5,3,0,52.16383333,-131.2152167,3.5,bhm,9,1
906,1319_1,PAC 2018-067,2018,5,26,1319,643707.6438,810068.235,-131.2240833,52.18333333,-131.2233167,52.1844,12.47368421,9,3.473684211,4,0,52.18333333,-131.2240833,12.47368421,bhm,6,1
4458,64_1,PAC 2015-52,2015,8,26,64,710117.2569,945791.2464,-130.3757167,53.43761667,-130.3738667,53.43865,13.31578947,13.65758896,0.55805909,3,1,53.43761667,-130.3757167,13.31578947,bhm,8,1
3792,47_1,PAC 2015-52,2015,8,26,47,709268.1421,946747.6809,-130.3894,53.44571667,-130.3883333,53.44636666,6.826086957,5.107998848,2.31200015,11,0,53.44571667,-130.3894,6.826086957,bhm,3,1
3825,48_11,PAC 2015-52,2015,8,26,48,707688.3071,949534.5134,-130.4181,53.46868334,-130.4146,53.47025,4,3.549111605,0.450888395,2,0,53.46868334,-130.4181,4,bhm,11,1
4503,65_12,PAC 2015-52,2015,8,26,65,706511.9138,950122.8147,-130.4334333,53.47275,-130.4344333,53.47413333,1,0.524149656,0.475850344,1,1,53.47275,-130.4334333,1,bhm,8,1
4549,66_2,PAC 2015-52,2015,8,26,66,707667.7989,951649.2306,-130.4183,53.48840001,-130.4172,53.48805002,3,3.054249525,0.054249525,2,0,53.48840001,-130.4183,3,bhm,5,1
4593,67_2,PAC 2015-52,2015,8,26,67,707965.2669,952899.7198,-130.4153167,53.49984999,-130.4169667,53.50033334,14.33333333,14.65966797,0.780110677,2,0,53.49984999,-130.4153167,14.33333333,bhm,7,1
4634,68_6,PAC 2015-52,2015,8,26,68,708430.4947,952910.0318,-130.4091667,53.50019999,-130.4072667,53.50011667,-0.4,1.276205897,1.676205897,2,0,53.50019999,-130.4091667,-0.4,bhm,3,1
4688,69_9,PAC 2015-52,2015,8,26,69,706734.4218,952961.9279,-130.4351833,53.50024999,-130.4337667,53.49966666,1.338028169,4.247534752,2.909506583,7,1,53.50024999,-130.4351833,1.338028169,bhm,6,1
4732,70_8,PAC 2015-52,2015,8,26,70,705389.0379,953581.7359,-130.4534333,53.50394999,-130.4548333,53.50453332,-0.405405405,1.733418703,2.138824108,8,1,53.50394999,-130.4534333,-0.405405405,bhm,2,1
3884,49_1,PAC 2015-52,2015,8,26,49,711843.4137,953799.961,-130.35775,53.50974998,-130.35815,53.50931667,4,4.350242138,0.350242138,1,0,53.50974998,-130.35775,4,bhm,5,1
4785,71_3,PAC 2015-52,2015,8,26,71,708962.9688,953974.1688,-130.4010667,53.50991666,-130.40205,53.51086667,12,11.58159924,0.418400764,4,1,53.50991666,-130.4010667,12,bhm,7,1
3914,50_10,PAC 2015-52,2015,8,26,50,709870.9012,954704.7042,-130.3870167,53.51588332,-130.3881833,53.51708333,3,1.898092985,1.101907015,1,0,53.51588332,-130.3870167,3,bhm,6,1
4833,72_1,PAC 2015-52,2015,8,26,72,710353.851,955584.9207,-130.3812167,53.52529999,-130.3800167,53.52571665,3,2.959907532,0.040092468,1,0,53.52529999,-130.3812167,3,bhm,6,1
113,1175_1,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1175,1192124.679,410905.0081,-123.3947167,48.68270003,-123.39445,48.68340003,5,6.229016304,1.229016304,1,0,48.68270003,-123.3947167,5,bhm,5,1
118,1176_4,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1176,1192642.925,411737.0089,-123.3876667,48.68959999,-123.3867833,48.69001668,14.64705882,14.36819172,0.66871716,4,0,48.68959999,-123.3876667,14.64705882,bhm,4,1
122,1177_3,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1177,1193186.63,411953.128,-123.37985,48.69155,-123.38115,48.69043331,14.33333333,14.02436352,0.341454506,3,0,48.69155,-123.37985,14.33333333,bhm,6,1
176,1184_1,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1184,1199159.875,413150.5988,-123.2988,48.70021667,-123.2998167,48.70013332,12.73529412,11.2465601,2.177414875,9,1,48.70021667,-123.2988,12.73529412,bhm,5,1
131,1178_12,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1178,1192738.342,414723.3374,-123.3828167,48.71546669,-123.3852167,48.71696669,2,2.307579279,0.307579279,2,1,48.71546669,-123.3828167,2,bhm,8,1
161,1181_5,Habitat Mapping 2017 - Gulf Islands,2017,8,26,1181,1196668.769,414931.5618,-123.3314833,48.71681665,-123.3310667,48.71729997,5.038461538,4.603923798,0.806183155,3,1,48.71681665,-123.3314833,5.038461538,bhm,6,1
4448,638_1,PAC 2014-29,2014,4,27,638,778281.9558,898028.2287,-129.3155667,53.04316667,-129.3160833,53.04321667,14,15.81167507,1.811675072,1,0,53.04316667,-129.3155667,14,bhm,5,1
4453,639_1,PAC 2014-29,2014,4,27,639,774120.6762,902580.2884,-129.3808167,53.08193333,-129.3815833,53.08156667,8.393442623,6.057466507,2.364238333,4,1,53.08193333,-129.3808167,8.393442623,bhm,5,1
4555,660_3,PAC 2014-29,2014,4,27,660,783637.353,903019.8274,-129.2384667,53.09001667,-129.2386667,53.09008334,6.293103448,4.741155624,2.572625259,4,1,53.09001667,-129.2384667,6.293103448,bhm,2,1
4547,659_7,PAC 2014-29,2014,4,27,659,777026.7712,908056.112,-129.3416167,53.13181667,-129.3396167,53.13333333,6.580645161,6.821760178,0.448103197,3,1,53.13181667,-129.3416167,6.580645161,bhm,7,1
4380,626_6,PAC 2014-29,2014,4,27,626,768640.9482,912172.1575,-129.4685333,53.16570001,-129.4694667,53.1656,2.413793103,3.614383698,1.386750188,3,1,53.16570001,-129.4685333,2.413793103,bhm,3,1
4591,669_4,PAC 2014-29,2014,4,27,669,777003.4449,913486.0725,-129.3453,53.18086667,-129.3448,53.18111666,3.638888889,3.308590889,1.228732321,4,1,53.18086667,-129.3453,3.638888889,bhm,3,1
4587,668_6,PAC 2014-29,2014,4,27,668,780507.8996,918934.4265,-129.2972833,53.2313,-129.2949833,53.23113333,0.266666667,0.409095973,0.457578121,3,1,53.2313,-129.2972833,0.266666667,bhm,6,1
4694,691_3,PAC 2014-29,2014,4,27,691,775697.9785,921611.9893,-129.3704167,53.25323334,-129.3704333,53.25304999,6.666666667,6.973637581,2.32454586,2,0,53.25323334,-129.3704167,6.666666667,bhm,2,1
4680,689_2,PAC 2014-29,2014,4,27,689,777742.7121,922230.0406,-129.3403667,53.2596,-129.34095,53.25966667,7.5,5.955037117,1.912284851,4,1,53.2596,-129.3403667,7.5,bhm,4,1
4691,690_4,PAC 2014-29,2014,4,27,690,776642.7351,923391.6104,-129.35755,53.26973333,-129.3574667,53.26921666,7.3,7.688084602,1.00321269,4,1,53.26973333,-129.35755,7.3,bhm,5,1
4849,723_4,PAC 2014-29,2014,4,27,723,768800.616,925527.647,-129.47655,53.28518333,-129.47675,53.28523334,9,11.8973875,2.897387505,1,1,53.28518333,-129.47655,9,bhm,2,1
4825,718_2,PAC 2014-29,2014,4,27,718,773241.3195,926210.267,-129.4105167,53.29343335,-129.4103833,53.29364999,13,13.9510994,0.951099396,1,0,53.29343335,-129.4105167,13,bhm,4,1
4822,717_4,PAC 2014-29,2014,4,27,717,773955.2167,931787.974,-129.4041333,53.34368334,-129.4035,53.34323333,4.666666667,4.411309719,1.353042285,4,1,53.34368334,-129.4041333,4.666666667,bhm,5,1
4775,707_3,PAC 2014-29,2014,4,27,707,769941.0128,933450.5734,-129.4655,53.35666666,-129.4650833,53.35668332,10.15384615,12.11451721,1.960671058,2,0,53.35666666,-129.4655,10.15384615,bhm,2,1
4847,722_3,PAC 2014-29,2014,4,27,722,769500.919,934138.1735,-129.4725333,53.36263332,-129.47285,53.36261667,2.4,2.256080627,1.483738708,2,1,53.36263332,-129.4725333,2.4,bhm,4,1
896,1317_4,PAC 2018-067,2018,5,27,1317,644236.4179,805673.3423,-131.21198330000001,52.14396666,-131.21165,52.14423334,14,17,3,1,0,52.14396666,-131.21198330000001,14,bhm,2,1
734,1272_2,PAC2018-067,2018,5,27,1272,642277.4356,809483.0307,-131.24475,52.17681667,-131.2454667,52.1766,12.88235294,14,1.470588235,5,0,52.17681667,-131.24475,12.88235294,bhm,4,1
466,123_1,PAC 2015-52,2015,8,27,123,775372.5489,889323.877,-129.3520667,52.96418336,-129.3495333,52.96628335,8.846153846,6.053537369,3.278864494,16,0,52.96418336,-129.3520667,8.846153846,bhm,5,1
374,122_13,PAC 2015-52,2015,8,27,122,772413.2474,892277.2508,-129.3998333,52.98748334,-129.3980667,52.98976669,-1,-1.009683013,0.009683013,2,0,52.98748334,-129.3998333,-1,bhm,3,1
972,133_1,PAC 2015-52,2015,8,27,133,769888.3485,897255.6188,-129.43935,53.03268333,-129.43575,53.03323333,11.51612903,10.50636005,1.009768978,8,0,53.03268333,-129.43935,11.51612903,bhm,9,1
863,131_1,PAC 2015-52,2015,8,27,131,767556.6584,900307.5013,-129.4763833,53.05898333,-129.4748833,53.0592,13,13.07173061,0.071730614,1,0,53.05898333,-129.4763833,13,bhm,8,1
