"survey_series_id","survey_id","species_code","survey_desc","trip_id","year","fishing_event_id","fe_major_level_id","latitude","longitude","grouping_code","major_stat_area_code","minor_stat_area_code","depth_m","duration_min","doorspread_m","speed_mpm","tow_length_m","catch_weight","density_kgpm2","catch_count","density_pcpm2","skate_count","hook_count","density_ppkm2","survey_series_desc","survey_abbrev","species_common_name","species_science_name","species_desc"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080784,22,54.4815,-131.15,134,NA,NA,135.3,NA,NA,NA,NA,0,NA,4,NA,6,599,133.109632,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080786,24,54.315833,-130.583333,134,NA,NA,65.8,NA,NA,NA,NA,0,NA,6,NA,6,598,199.998335,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080787,25,54.515833,-130.583333,134,NA,NA,102.4,NA,NA,NA,NA,0,NA,1,NA,6,598,33.333055,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080792,30,54.179666,-132.587333,134,NA,NA,71.3,NA,NA,NA,NA,0,NA,4,NA,6,600,132.887782,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080800,38,53.984166,-133.416666,134,NA,NA,73.1,NA,NA,NA,NA,0,NA,3,NA,6,597,100.16667,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080802,40,54.184333,-133.15,134,NA,NA,49.3,NA,NA,NA,NA,0,NA,7,NA,6,598,233.331391,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080823,61,52.515833,-131.416666,134,NA,NA,71.3,NA,NA,NA,NA,0,NA,2,NA,6,596,66.889823,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080829,67,53.306666,-130.583333,134,NA,NA,58.5,NA,NA,NA,NA,0,NA,1,NA,6,595,33.501121,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080832,70,52.849166,-130.866666,134,NA,NA,45.7,NA,NA,NA,NA,0,NA,11,NA,6,597,367.277791,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,426,"4XE","2012 IPHC Longline Survey",NA,2012,3080840,78,52.315666,-130.05,133,NA,NA,219.4,NA,NA,NA,NA,0,NA,1,NA,6,599,33.277408,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161773,1,52.235,-131.098333,321,NA,NA,36.5,NA,NA,NA,NA,0,NA,46,NA,1,423,4877.264373,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161774,2,52.235,-131.076666,321,NA,NA,51.2,NA,NA,NA,NA,0,NA,4,NA,1,448,400.443095,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161775,3,52.236666,-131.04,321,NA,NA,54.8,NA,NA,NA,NA,0,NA,5,NA,1,447,501.673677,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161782,10,52.376666,-131.211666,322,NA,NA,122.5,NA,NA,NA,NA,0,NA,1,NA,1,449,99.88781,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161783,11,52.445,-131.231666,321,NA,NA,36.5,NA,NA,NA,NA,0,NA,113,NA,1,449,11287.322541,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161784,12,52.443333,-131.173333,321,NA,NA,58.5,NA,NA,NA,NA,0,NA,21,NA,1,450,2092.982581,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161786,14,52.48,-131.235,322,NA,NA,74.9,NA,NA,NA,NA,0,NA,2,NA,1,442,202.939487,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161787,15,52.503333,-131.23,322,NA,NA,91.4,NA,NA,NA,NA,0,NA,2,NA,1,461,194.575387,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161788,16,52.48,-131.408333,322,NA,NA,91.4,NA,NA,NA,NA,0,NA,2,NA,1,441,203.399667,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161790,18,52.51,-131.3,323,NA,NA,155.4,NA,NA,NA,NA,0,NA,4,NA,1,447,401.338941,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161791,19,52.573333,-131.278333,322,NA,NA,118.8,NA,NA,NA,NA,0,NA,1,NA,1,450,99.665837,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161792,20,52.533333,-131.381666,322,NA,NA,82.2,NA,NA,NA,NA,0,NA,1,NA,1,463,96.867444,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161793,21,52.798333,-131.405,322,NA,NA,82.2,NA,NA,NA,NA,0,NA,2,NA,1,450,199.331674,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161795,23,52.921666,-131.483333,322,NA,NA,78.6,NA,NA,NA,NA,0,NA,42,NA,1,446,4223.50745,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161799,27,51.761666,-130.835,323,NA,NA,252.3,NA,NA,NA,NA,0,NA,1,NA,1,447,100.334735,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161800,28,51.921666,-130.961666,322,NA,NA,89.6,NA,NA,NA,NA,0,NA,1,NA,1,444,101.012672,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161804,32,52.148333,-130.978333,322,NA,NA,91.4,NA,NA,NA,NA,0,NA,3,NA,1,453,297.017395,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161805,33,52.128333,-131.001666,321,NA,NA,34.7,NA,NA,NA,NA,0,NA,1,NA,1,451,99.444848,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161806,34,52.108333,-131.303333,322,NA,NA,137.1,NA,NA,NA,NA,0,NA,1,NA,1,444,101.012672,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161807,35,52.128333,-131.326666,322,NA,NA,118.8,NA,NA,NA,NA,0,NA,2,NA,1,450,199.331674,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161810,38,52.406666,-131.585,321,NA,NA,43.8,NA,NA,NA,NA,0,NA,4,NA,1,452,396.899351,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161811,39,52.405,-131.636666,322,NA,NA,91.4,NA,NA,NA,NA,0,NA,1,NA,1,453,99.005798,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161812,40,52.468333,-131.681666,321,NA,NA,54.8,NA,NA,NA,NA,0,NA,4,NA,1,432,415.274321,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161813,41,52.636666,-131.986666,322,NA,NA,118.8,NA,NA,NA,NA,0,NA,2,NA,1,451,198.889697,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161815,43,52.716666,-132.095,322,NA,NA,85.9,NA,NA,NA,NA,0,NA,16,NA,1,443,1619.851078,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161819,47,53.956666,-133.276666,321,NA,NA,40.2,NA,NA,NA,NA,0,NA,9,NA,1,436,925.795047,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161826,54,53.57,-133.001666,321,NA,NA,32.9,NA,NA,NA,NA,0,NA,5,NA,1,453,495.028992,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161831,59,53.4,-132.651666,321,NA,NA,49.3,NA,NA,NA,NA,0,NA,7,NA,1,447,702.343147,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
22,427,"4XE","2012 PHMA Rockfish Longline Survey - Outside North",NA,2012,3161835,63,52.861666,-132.275,321,NA,NA,54.8,NA,NA,NA,NA,0,NA,1,NA,1,452,99.224837,"Hard Bottom Longline Outside North ","HBLL OUT N","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,428,"4XE","2011 PHMA Rockfish Longline Survey - Outside South",NA,2011,2722205,2,50.888333,-129.378333,326,NA,NA,173.7,NA,NA,NA,NA,0,NA,1,NA,1,418,107.295757,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,428,"4XE","2011 PHMA Rockfish Longline Survey - Outside South",NA,2011,2751928,1,51.501666,-129.325,324,NA,NA,53,NA,NA,NA,NA,0,NA,2,NA,1,451,198.889697,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708132,8,48.666666,-125.6605,131,NA,NA,87.8,NA,NA,NA,NA,0,NA,1,NA,7,698,28.557546,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708133,9,48.833,-125.589333,131,NA,NA,40.2,NA,NA,NA,NA,0,NA,3,NA,7,707,84.58204,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708135,11,48.668333,-125.9115,131,NA,NA,71.3,NA,NA,NA,NA,0,NA,2,NA,7,698,57.115092,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708139,15,48.999333,-126.1055,131,NA,NA,65.8,NA,NA,NA,NA,0,NA,45,NA,7,710,1263.369767,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708145,21,49.333166,-126.41,131,NA,NA,38.4,NA,NA,NA,NA,0,NA,81,NA,7,715,2258.163024,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708146,22,49.162,-126.356833,131,NA,NA,80.5,NA,NA,NA,NA,0,NA,8,NA,7,705,226.19197,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708148,24,49.338,-126.607,131,NA,NA,60.4,NA,NA,NA,NA,0,NA,17,NA,7,709,477.946186,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708151,27,49.516833,-126.636166,131,NA,NA,40.2,NA,NA,NA,NA,0,NA,31,NA,7,702,880.239587,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708160,36,50.666166,-128.494166,131,NA,NA,76.8,NA,NA,NA,NA,0,NA,11,NA,7,699,313.683607,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708162,38,50.997166,-128.971833,132,NA,NA,76.8,NA,NA,NA,NA,0,NA,6,NA,7,705,169.643978,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708167,43,50.999833,-129.561666,132,NA,NA,232.3,NA,NA,NA,NA,0,NA,1,NA,7,711,28.035397,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708169,45,50.9975,-127.922166,131,NA,NA,109.7,NA,NA,NA,NA,0,NA,3,NA,7,709,84.343444,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708170,46,51.0015,-128.187833,131,NA,NA,91.4,NA,NA,NA,NA,0,NA,12,NA,7,713,335.481078,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708173,49,51.337666,-127.890833,132,NA,NA,131.7,NA,NA,NA,NA,0,NA,5,NA,7,707,140.970066,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708174,50,51.3345,-128.154,132,NA,NA,64,NA,NA,NA,NA,0,NA,6,NA,7,714,167.505608,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708175,51,51.480166,-128.184666,132,NA,NA,67.7,NA,NA,NA,NA,0,NA,14,NA,7,710,393.048372,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708178,54,51.515166,-128.697166,132,NA,NA,64,NA,NA,NA,NA,0,NA,7,NA,7,711,196.24778,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708181,57,51.668166,-129.219833,132,NA,NA,49.4,NA,NA,NA,NA,0,NA,8,NA,7,710,224.599069,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708184,60,51.849666,-128.695,132,NA,NA,78.6,NA,NA,NA,NA,0,NA,1,NA,7,704,28.314158,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708185,61,51.831833,-128.464166,132,NA,NA,56.7,NA,NA,NA,NA,0,NA,14,NA,7,705,395.835949,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708188,64,51.0005,-128.441333,132,NA,NA,89.6,NA,NA,NA,NA,0,NA,1,NA,7,702,28.394825,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708189,65,50.838666,-128.449,131,NA,NA,42.1,NA,NA,NA,NA,0,NA,27,NA,7,718,749.575934,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708195,71,51.500166,-128.953833,132,NA,NA,42.1,NA,NA,NA,NA,0,NA,3,NA,7,708,84.462573,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3708207,83,52.002666,-128.672,132,NA,NA,162.8,NA,NA,NA,NA,0,NA,1,NA,7,702,28.394825,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768072,10,52.515833,-131.416666,134,NA,NA,91.4,NA,NA,NA,NA,0,NA,5,NA,7,694,143.610716,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768083,21,53.192333,-130.867,134,NA,NA,106.1,NA,NA,NA,NA,0,NA,1,NA,7,697,28.598518,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768084,22,53.349333,-130.866666,134,NA,NA,129.8,NA,NA,NA,NA,0,NA,1,NA,7,696,28.639608,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768086,24,54.315666,-131.15,134,NA,NA,62.2,NA,NA,NA,NA,0,NA,17,NA,7,698,485.47829,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768090,28,54.148,-132.283333,134,NA,NA,75,NA,NA,NA,NA,0,NA,2,NA,7,701,56.870663,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768093,31,54.185333,-132.566666,134,NA,NA,76.8,NA,NA,NA,NA,0,NA,7,NA,7,699,199.616841,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768097,35,54.016666,-133.416666,134,NA,NA,71.3,NA,NA,NA,NA,0,NA,1,NA,7,686,29.057095,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768098,36,53.351,-132.816666,134,NA,NA,128,NA,NA,NA,NA,0,NA,1,NA,7,697,28.598518,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768102,40,54.149833,-133.15,134,NA,NA,49.4,NA,NA,NA,NA,0,NA,2,NA,7,695,57.361632,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768110,48,54.349166,-130.583333,134,NA,NA,60.4,NA,NA,NA,NA,0,NA,6,NA,7,698,171.345278,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768111,49,54.188333,-130.583333,134,NA,NA,80.5,NA,NA,NA,NA,0,NA,1,NA,7,697,28.598518,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768113,51,53.816333,-130.866666,134,NA,NA,78.6,NA,NA,NA,NA,0,NA,1,NA,7,698,28.557546,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768114,52,53.6825,-130.583333,134,NA,NA,27.4,NA,NA,NA,NA,0,NA,59,NA,7,698,1684.895241,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768124,62,52.4995,-129.561,133,NA,NA,60.4,NA,NA,NA,NA,0,NA,1,NA,7,694,28.722143,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768134,72,53.340833,-130.588333,134,NA,NA,64,NA,NA,NA,NA,0,NA,1,NA,7,694,28.722143,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,444,"4XE","2014 IPHC Longline Survey",NA,2014,3768136,74,52.845833,-130.583333,134,NA,NA,109.7,NA,NA,NA,NA,0,NA,1,NA,7,693,28.763589,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624210,1,52.051666,-128.563333,324,NA,NA,62.2,NA,NA,NA,NA,0,NA,3,NA,1,452,297.674513,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624211,2,52.123333,-128.533333,324,NA,NA,40.2,NA,NA,NA,NA,0,NA,18,NA,1,451,1790.007275,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624212,3,52.105,-128.495,324,NA,NA,45.7,NA,NA,NA,NA,0,NA,25,NA,1,452,2480.620947,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624214,5,52.025,-128.285,324,NA,NA,45.7,NA,NA,NA,NA,0,NA,6,NA,1,455,591.423649,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624215,6,52.006666,-128.333333,325,NA,NA,100.6,NA,NA,NA,NA,0,NA,1,NA,1,454,98.787724,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624216,7,52.005,-128.286666,324,NA,NA,54.9,NA,NA,NA,NA,0,NA,23,NA,1,451,2287.231518,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624219,10,51.911666,-128.201666,324,NA,NA,42.1,NA,NA,NA,NA,0,NA,16,NA,1,452,1587.597406,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624220,11,51.881666,-128.25,324,NA,NA,45.7,NA,NA,NA,NA,0,NA,15,NA,1,452,1488.372568,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
36,445,"4XE","2014 PHMA Rockfish Longline Survey - Outside South",NA,2014,3624221,12,51.79,-128.228333,324,NA,NA,45.7,NA,NA,NA,NA,0,NA,21,NA,1,451,2088.341821,"Hard Bottom Longline Outside South","HBLL OUT S","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
