x1,location_code_numeric,dec_lat,dec_long,location,depth,pres_abs,density_m2,totalpycnos,area,population_phase,depth_bin,event_year,date,region_full,region_shall,region_deep,source,b_time,max_depth,abundance,date_2,wasting,wasting_presence,site_ymd,n,multiple_surveys
14367,48.73389_-123.1922,48.73389,-123.1922,boundary pass,NA,0,NA,NA,NA,Decline,shallow,2014,9/14/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.73389_-123.1922_9/14/2014,1,0
14550,48.76049_-122.9065,48.76049,-122.9065,n/a,NA,0,NA,NA,NA,Current,shallow,2018,10/26/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.76049_-122.9065_10/26/2018,1,0
13670,48.76049_-122.9065,48.76049,-122.9065,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,3/12/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.76049_-122.9065_3/12/2014,1,0
14662,48.80281_-123.6032,48.80281,-123.6032,sansom narrows,NA,1,NA,NA,NA,Decline,shallow,2013,11/20/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.80281_-123.6032_11/20/2013,1,0
14091,48.80281_-123.6032,48.80281,-123.6032,sansom narrows,NA,1,NA,NA,NA,Decline,shallow,2014,7/4/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.80281_-123.6032_7/4/2014,1,0
14192,48.828_-125.14,48.828,-125.14,bamfield inlet,NA,1,NA,NA,NA,Decline,shallow,2014,7/28/2014,British Columbia*,BritishColumbia,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.828_-125.14_7/28/2014,1,0
14443,48.87897_-125.3196,48.87897,-125.3196,effingham island,NA,0,NA,NA,NA,Decline,shallow,2016,9/8/2016,British Columbia*,BritishColumbia,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.87897_-125.3196_9/8/2016,1,0
14444,48.87897_-125.3196,48.87897,-125.3196,effingham island,NA,0,NA,NA,NA,Decline,shallow,2016,9/9/2016,British Columbia*,BritishColumbia,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.87897_-125.3196_9/9/2016,1,0
13901,48.8996_-123.6694,48.8996,-123.6694,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2014,5/20/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.8996_-123.6694_5/20/2014,1,0
14783,48.90076_-123.4074,48.90076,-123.4074,trincomali channel,NA,0,NA,NA,NA,Decline,shallow,2013,12/23/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.90076_-123.4074_12/23/2013,1,0
13902,48.9056_-123.6783,48.9056,-123.6783,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2014,5/20/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.9056_-123.6783_5/20/2014,1,0
14333,48.92567_-125.3274,48.92567,-125.3274,dodd island,NA,0,NA,NA,NA,Decline,shallow,2016,8/24/2016,British Columbia*,BritishColumbia,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.92567_-125.3274_8/24/2016,1,0
14434,48.93795_-125.252,48.93795,-125.252,sechart channel,NA,0,NA,NA,NA,Decline,shallow,2014,9/9/2014,British Columbia*,BritishColumbia,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.93795_-125.252_9/9/2014,1,0
14490,48.93996_-123.5072,48.93996,-123.5072,trincomali channel,NA,1,NA,NA,NA,Historic,shallow,2013,10/21/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.93996_-123.5072_10/21/2013,1,0
14641,48.94031_-123.6624,48.94031,-123.6624,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2013,11/8/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.94031_-123.6624_11/8/2013,1,0
13928,48.94031_-123.6624,48.94031,-123.6624,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2016,5/22/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.94031_-123.6624_5/22/2016,1,0
14663,48.941_-123.718,48.941,-123.718,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2013,11/21/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.941_-123.718_11/21/2013,1,0
14640,48.941_-123.718,48.941,-123.718,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2013,11/7/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.941_-123.718_11/7/2013,1,0
13647,48.941_-123.718,48.941,-123.718,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2014,3/2/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.941_-123.718_3/2/2014,1,0
14028,48.941_-123.718,48.941,-123.718,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2014,6/29/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.941_-123.718_6/29/2014,1,0
14393,48.941_-123.718,48.941,-123.718,stuart channel,NA,0,NA,NA,NA,Decline,shallow,2016,9/24/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.941_-123.718_9/24/2016,1,0
13833,48.95351_-123.5861,48.95351,-123.5861,southern gulf islands,NA,1,NA,NA,NA,Current,shallow,2017,4/21/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.95351_-123.5861_4/21/2017,1,0
13648,48.98678_-123.7523,48.98678,-123.7523,stuart channel,NA,1,NA,NA,NA,Decline,shallow,2014,3/2/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.98678_-123.7523_3/2/2014,1,0
13398,48.98843_-123.654,48.98843,-123.654,thetis island,NA,1,NA,NA,NA,Decline,shallow,2014,1/14/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.98843_-123.654_1/14/2014,1,0
13429,48.98843_-123.654,48.98843,-123.654,thetis island,NA,1,NA,NA,NA,Decline,shallow,2014,1/30/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.98843_-123.654_1/30/2014,1,0
14558,48.98843_-123.654,48.98843,-123.654,thetis island,NA,0,NA,NA,NA,Current,shallow,2019,10/22/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.98843_-123.654_10/22/2019,1,0
13555,48.98843_-123.654,48.98843,-123.654,thetis island,NA,1,NA,NA,NA,Decline,shallow,2014,2/12/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.98843_-123.654_2/12/2014,1,0
14800,48.99522_-123.5844,48.99522,-123.5844,galiano,NA,0,NA,NA,NA,Decline,shallow,2013,12/31/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.99522_-123.5844_12/31/2013,1,0
14553,49.03_-123.65,49.03,-123.65,strait of georgia,NA,1,NA,NA,NA,Current,shallow,2019,10/16/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,49.03_-123.65_10/16/2019,1,0
13376,49.23634_-123.9658,49.23634,-123.9658,strait of georgia,NA,0,NA,NA,NA,Decline,shallow,2014,1/1/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.23634_-123.9658_1/1/2014,1,0
14672,49.23634_-123.9658,49.23634,-123.9658,strait of georgia,NA,1,NA,NA,NA,Decline,shallow,2013,11/25/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.23634_-123.9658_11/25/2013,1,0
13917,49.28528_-124.1325,49.28528,-124.1325,strait of georgia,NA,0,NA,NA,NA,Decline,shallow,2015,5/20/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.28528_-124.1325_5/20/2015,1,0
13413,49.2907_-124.1406,49.2907,-124.1406,strait of georgia,NA,1,NA,NA,NA,Decline,shallow,2014,1/21/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.2907_-124.1406_1/21/2014,1,0
13408,49.31453_-124.2412,49.31453,-124.2412,salish sea,NA,1,NA,NA,NA,Decline,shallow,2014,1/19/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.31453_-124.2412_1/19/2014,2,1
14671,49.31453_-124.2412,49.31453,-124.2412,salish sea,NA,1,NA,NA,NA,Decline,shallow,2013,11/24/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.31453_-124.2412_11/24/2013,1,0
13538,49.31453_-124.2412,49.31453,-124.2412,salish sea,NA,1,NA,NA,NA,Decline,shallow,2014,2/1/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.31453_-124.2412_2/1/2014,1,0
14166,49.31453_-124.2412,49.31453,-124.2412,salish sea,NA,1,NA,NA,NA,Current,shallow,2018,7/8/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,49.31453_-124.2412_7/8/2018,1,0
14279,49.31453_-124.2412,49.31453,-124.2412,salish sea,NA,1,NA,NA,NA,Current,shallow,2018,8/19/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,49.31453_-124.2412_8/19/2018,1,0
13665,49.33012_-123.2622,49.33012,-123.26220000000001,burrard inlet,NA,0,NA,NA,NA,Decline,shallow,2014,3/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.33012_-123.2622_3/10/2014,1,0
14113,49.33012_-123.2622,49.33012,-123.26220000000001,burrard inlet,NA,1,NA,NA,NA,Decline,shallow,2014,7/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.33012_-123.2622_7/18/2014,1,0
14129,49.33012_-123.2622,49.33012,-123.26220000000001,burrard inlet,NA,0,NA,NA,NA,Decline,shallow,2014,7/30/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.33012_-123.2622_7/30/2014,1,0
13431,49.33229_-123.2437,49.33229,-123.2437,burrard inlet,NA,0,NA,NA,NA,Decline,shallow,2014,1/31/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.33229_-123.2437_1/31/2014,1,0
14346,49.33229_-123.2437,49.33229,-123.2437,burrard inlet,NA,1,NA,NA,NA,Historic,shallow,2013,9/10/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.33229_-123.2437_9/10/2013,1,0
14347,49.33427_-123.3857,49.33427,-123.3857,bowen island,NA,1,NA,NA,NA,Historic,shallow,2013,9/10/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.33427_-123.3857_9/10/2013,1,0
13874,49.33495_-123.3895,49.33495,-123.3895,bowen island,NA,0,NA,NA,NA,Decline,shallow,2014,5/6/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.33495_-123.3895_5/6/2014,1,0
14233,49.33717_-123.2702,49.33717,-123.2702,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,8/22/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.33717_-123.2702_8/22/2014,1,0
13576,49.34919_-123.9147,49.34919,-123.9147,salish sea,NA,1,NA,NA,NA,Decline,shallow,2014,2/27/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.34919_-123.9147_2/27/2014,1,0
14647,49.35385_-123.2695,49.35385,-123.2695,howe sound,NA,0,NA,NA,NA,Decline,shallow,2013,11/12/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.35385_-123.2695_11/12/2013,1,0
13577,49.35546_-123.4241,49.35546,-123.4241,bowen island,NA,1,NA,NA,NA,Decline,shallow,2014,2/27/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.35546_-123.4241_2/27/2014,1,0
13675,49.35546_-123.4241,49.35546,-123.4241,bowen island,NA,0,NA,NA,NA,Decline,shallow,2014,3/13/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.35546_-123.4241_3/13/2014,1,0
13891,49.3573_-123.485,49.3573,-123.485,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,5/14/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.3573_-123.485_5/14/2014,1,0
13875,49.3573_-123.485,49.3573,-123.485,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,5/6/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.3573_-123.485_5/6/2014,1,0
14355,49.3573_-123.485,49.3573,-123.485,howe sound,NA,0,NA,NA,NA,Historic,shallow,2013,9/26/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.3573_-123.485_9/26/2013,1,0
14230,49.3578_-123.2851,49.3578,-123.2851,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,8/21/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.3578_-123.2851_8/21/2014,1,0
14485,49.35783_-123.4831,49.35783,-123.4831,howe sound,NA,0,NA,NA,NA,Historic,shallow,2013,10/17/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.35783_-123.4831_10/17/2013,1,0
13687,49.35783_-123.4831,49.35783,-123.4831,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,3/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.35783_-123.4831_3/18/2014,2,1
14351,49.35783_-123.4831,49.35783,-123.4831,howe sound,NA,1,NA,NA,NA,Historic,shallow,2013,9/19/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.35783_-123.4831_9/19/2013,1,0
13905,49.36254_-123.2915,49.36254,-123.2915,horseshoe bay,NA,0,NA,NA,NA,Decline,shallow,2014,5/22/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.36254_-123.2915_5/22/2014,1,0
13994,49.36254_-123.2915,49.36254,-123.2915,horseshoe bay,NA,0,NA,NA,NA,Decline,shallow,2014,6/5/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.36254_-123.2915_6/5/2014,1,0
14114,49.36254_-123.2915,49.36254,-123.2915,horseshoe bay,NA,0,NA,NA,NA,Decline,shallow,2014,7/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.36254_-123.2915_7/18/2014,1,0
14089,49.36254_-123.2915,49.36254,-123.2915,horseshoe bay,NA,0,NA,NA,NA,Decline,shallow,2014,7/3/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.36254_-123.2915_7/3/2014,1,0
14092,49.36254_-123.2915,49.36254,-123.2915,horseshoe bay,NA,0,NA,NA,NA,Decline,shallow,2014,7/4/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.36254_-123.2915_7/4/2014,1,0
13578,49.36447_-123.489,49.36447,-123.489,howe sound,NA,0,NA,NA,NA,Decline,shallow,2014,2/27/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.36447_-123.489_2/27/2014,1,0
13690,49.36447_-123.489,49.36447,-123.489,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,3/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.36447_-123.489_3/18/2014,2,1
14546,49.37181_-123.2929,49.37181,-123.2929,horseshoe bay,NA,1,NA,NA,NA,Current,shallow,2018,10/14/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,49.37181_-123.2929_10/14/2018,1,0
13545,49.37181_-123.2929,49.37181,-123.2929,howe sound,NA,0,NA,NA,NA,Decline,shallow,2014,2/5/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.37181_-123.2929_2/5/2014,1,0
14096,49.37181_-123.2929,49.37181,-123.2929,horseshoe bay,NA,1,NA,NA,NA,Decline,shallow,2014,7/5/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.37181_-123.2929_7/5/2014,1,0
13691,49.37509_-123.3249,49.37509,-123.3249,bowen island,NA,0,NA,NA,NA,Decline,shallow,2014,3/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.37509_-123.3249_3/18/2014,1,0
14492,49.37684_-123.2906,49.37684,-123.2906,howe sound,NA,1,NA,NA,NA,Historic,shallow,2013,10/24/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.37684_-123.2906_10/24/2013,1,0
14472,49.37684_-123.2906,49.37684,-123.2906,howe sound,NA,1,NA,NA,NA,Historic,shallow,2013,10/9/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.37684_-123.2906_10/9/2013,1,0
13556,49.37684_-123.2906,49.37684,-123.2906,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,2/12/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.37684_-123.2906_2/12/2014,1,0
13702,49.37684_-123.2906,49.37684,-123.2906,howe sound,NA,0,NA,NA,NA,Decline,shallow,2014,3/26/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.37684_-123.2906_3/26/2014,1,0
13787,49.37684_-123.2906,49.37684,-123.2906,howe sound,NA,0,NA,NA,NA,Decline,shallow,2014,4/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.37684_-123.2906_4/10/2014,1,0
14486,49.38366_-123.5342,49.38366,-123.5342,sunshine coast,NA,1,NA,NA,NA,Historic,shallow,2013,10/17/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.38366_-123.5342_10/17/2013,1,0
13563,49.38457_-123.2631,49.38457,-123.2631,howe sound,NA,0,NA,NA,NA,Decline,shallow,2014,2/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.38457_-123.2631_2/18/2014,1,0
13703,49.38457_-123.2631,49.38457,-123.2631,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,3/26/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.38457_-123.2631_3/26/2014,1,0
13788,49.38457_-123.2631,49.38457,-123.2631,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,4/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.38457_-123.2631_4/10/2014,1,0
13791,49.38457_-123.2631,49.38457,-123.2631,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,4/15/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.38457_-123.2631_4/15/2014,1,0
13795,49.38457_-123.2631,49.38457,-123.2631,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,4/17/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.38457_-123.2631_4/17/2014,1,0
14473,49.38878_-123.4102,49.38878,-123.4102,howe sound,NA,1,NA,NA,NA,Historic,shallow,2013,10/9/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.38878_-123.4102_10/9/2013,1,0
13676,49.38878_-123.4102,49.38878,-123.4102,howe sound,NA,1,NA,NA,NA,Decline,shallow,2014,3/13/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.38878_-123.4102_3/13/2014,1,0
14474,49.39829_-123.4321,49.39829,-123.4321,keats island,NA,1,NA,NA,NA,Historic,shallow,2013,10/9/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.39829_-123.4321_10/9/2013,1,0
14496,49.40614_-123.3836,49.40614,-123.3836,hutt island,NA,1,NA,NA,NA,Historic,shallow,2013,10/29/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.40614_-123.3836_10/29/2013,2,1
14653,49.40614_-123.3836,49.40614,-123.3836,hutt island,NA,1,NA,NA,NA,Decline,shallow,2013,11/14/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.40614_-123.3836_11/14/2013,1,0
14353,49.40614_-123.3836,49.40614,-123.3836,hutt island,NA,1,NA,NA,NA,Historic,shallow,2013,9/19/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.40614_-123.3836_9/19/2013,2,1
14689,49.41112_-123.4937,49.41112,-123.4937,howe sound,NA,0,NA,NA,NA,Decline,shallow,2015,11/3/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.41112_-123.4937_11/3/2015,1,0
13806,49.41427_-123.3114,49.41427,-123.3114,bowen island,NA,1,NA,NA,NA,Decline,shallow,2014,4/30/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.41427_-123.3114_4/30/2014,1,0
14349,49.41427_-123.3114,49.41427,-123.3114,bowen island,NA,1,NA,NA,NA,Historic,shallow,2013,9/11/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.41427_-123.3114_9/11/2013,1,0
13677,49.4151_-123.3283,49.4151,-123.3283,bowen island,NA,0,NA,NA,NA,Decline,shallow,2014,3/13/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.4151_-123.3283_3/13/2014,1,0
13656,49.41846_-123.321,49.41846,-123.321,bowen island,NA,1,NA,NA,NA,Decline,shallow,2014,3/5/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.41846_-123.321_3/5/2014,1,0
14498,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,0,NA,NA,NA,Historic,shallow,2013,10/29/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.42448_-123.2772_10/29/2013,1,0
14676,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,0,NA,NA,NA,Decline,shallow,2013,11/27/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.42448_-123.2772_11/27/2013,1,0
13796,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,1,NA,NA,NA,Decline,shallow,2014,4/17/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.42448_-123.2772_4/17/2014,1,0
13807,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,1,NA,NA,NA,Decline,shallow,2014,4/30/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.42448_-123.2772_4/30/2014,1,0
13892,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,1,NA,NA,NA,Decline,shallow,2014,5/14/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.42448_-123.2772_5/14/2014,1,0
14001,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,0,NA,NA,NA,Decline,shallow,2014,6/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.42448_-123.2772_6/10/2014,1,0
14004,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,1,NA,NA,NA,Decline,shallow,2014,6/12/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,49.42448_-123.2772_6/12/2014,1,0
14356,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,0,NA,NA,NA,Historic,shallow,2013,9/26/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.42448_-123.2772_9/26/2013,1,0
14345,49.42448_-123.2772,49.42448,-123.2772,bowyer island,NA,1,NA,NA,NA,Historic,shallow,2013,9/4/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,49.42448_-123.2772_9/4/2013,1,0
