H_key,Line,species,weight,estimated,num_caught,num_per_kg,SetNum,Year,Month,Day,soak_hrs,MinDepth,MaxDepth,DepthUnit,StatArea,SubArea,GeogLoc,StartLatDeg,StartLatMin,StartLongDeg,StartLongMin,TrapSpacing
10871,1,4TA,6,TRUE,3,,2,2010,4,11,171,10,20,M,19,5,James North,48,37.37599945,123,21.68700027,30
10872,1,4TA,3,TRUE,1,,1,2010,4,12,22,15,20,M,19,5,James North,48,37.77099991,123,21.88599968,30
10873,1,4TA,5,TRUE,3,,2,2010,4,12,22,15,20,M,19,5,James North,48,38.02700043,123,23.07099915,30
10875,1,4TA,6,TRUE,4,,4,2010,4,12,28,20,25,M,18,3,HBR,48,49.3429985,123,25.56599998,30
10876,1,4TA,5,TRUE,3,,5,2010,4,12,28,20,25,M,18,3,HBR,48,50.19400024,123,26.00399971,30
10877,1,4TA,3,TRUE,2,,6,2010,4,12,174,5,10,M,18,3,HBR,48,50.98099899,123,29.61499977,30
10878,1,4TA,4,TRUE,3,,1,2010,4,13,20,15,20,M,17,14,Harbour,49,10.01000023,123,53.78900146,30
10879,1,4TA,5,TRUE,4,,2,2010,4,13,20,10,25,M,17,13,Departure Bay,49,12.22799969,123,57.93799973,30
10880,1,4TA,1.5,TRUE,3,,3,2010,4,13,21,20,25,M,17,13,Departure Bay,49,12.36100006,123,56.5909996,30
10881,1,4XE,10,TRUE,6,,1,2010,4,14,146,10,15,M,12,6,Canoe Pass.,50,36.71300125,126,35.57699966,30
10882,1,4XE,5,TRUE,3,,2,2010,4,14,146,10,20,M,12,26,Native Anchorage,50,36.60800171,126,33.90200043,30
10883,2,4XE,5,TRUE,4,,1,2010,4,15,24,10,15,M,12,26,Canoe Pass.,50,36.6780014,126,33.61800003,30
10883,1,4TA,2,TRUE,1,,1,2010,4,15,24,10,15,M,12,26,Canoe Pass.,50,36.6780014,126,33.61800003,30
10884,1,4XE,8,TRUE,5,,2,2010,4,15,24,15,25,M,12,6,Indian Ch.,50,35.50899887,126,37.12599945,30
10885,1,4XE,2,TRUE,1,,3,2010,4,15,25,15,20,M,12,26,Native Ch.,50,36.66699982,126,34.50099945,30
10886,2,4TA,5,TRUE,3,,1,2010,4,16,21,20,25,M,12,39,Retreat,50,41.06299973,126,35.33000183,30
10886,1,4XE,2,TRUE,1,,1,2010,4,16,21,20,25,M,12,39,Retreat,50,41.06299973,126,35.33000183,30
10887,1,4XE,3,TRUE,2,,2,2010,4,16,22,10,15,M,12,39,Retreat,50,40.76699829,126,34.67100143,30
10888,1,4XE,3,TRUE,2,,3,2010,4,16,22,15,25,M,12,39,Grebe Cove,50,42.59000015,126,37.73799896,30
10890,1,4XE,6,TRUE,3,,1,2010,4,19,51,10,15,M,24,9,Browning,49,7.715000153,125,50.17100143,30
10891,1,4XE,7,TRUE,4,,2,2010,4,19,51,10,15,M,24,9,Browning,49,7.867000103,125,50.74399948,30
10892,1,4XE,3,TRUE,2,,3,2010,4,19,77,10,15,M,24,9,Lemmens,49,10.90699959,125,53.36899948,30
10893,1,4TA,6,TRUE,4,,1,2010,4,20,24,10,20,M,24,9,Browning,49,7.797999859,125,50.50699997,30
10894,1,4TA,5,TRUE,5,,2,2010,4,20,24,15,15,M,24,9,Lemmens,49,8.833999634,125,52.67100143,30
10895,1,4TA,5,TRUE,3,,3,2010,4,20,25,5,10,M,24,9,HBR,49,9.321000099,125,53.93399811,30
10896,1,4TA,5,TRUE,3,,1,2010,4,21,26,20,30,M,19,5,James North,48,39.01699829,123,21.625,30
10897,1,4TA,6,TRUE,5,,2,2010,4,21,27,20,30,M,19,5,James North,48,37.39699936,123,23.03499985,30
10898,1,4XE,6,TRUE,4,,1,2010,4,22,23,20,30,M,19,5,James North,48,37.38800049,123,21.68899918,30
10899,1,4XE,2,TRUE,1,,2,2010,4,22,24,15,25,M,19,5,Sidney Spit,48,38.16999817,123,20.83600044,30
10900,1,4TA,3,TRUE,2,,3,2010,4,22,24,5,10,M,19,5,James South,48,34.13800049,123,20.2670002,30
10901,1,4TA,6,TRUE,3,,4,2010,4,22,51,25,30,M,18,3,HBR,48,50.16799927,123,27.63999939,30
10903,2,4TA,1.5,TRUE,1,,6,2010,4,22,25,20,25,M,18,3,HBR,48,50.00500107,123,25.29000092,30
10904,2,4TA,1.5,TRUE,1,,7,2010,4,22,26,20,30,M,18,3,HBR,48,49.34899902,123,26.37899971,30
10905,1,4TA,2,TRUE,3,,8,2010,4,22,26,10,15,M,18,3,HBR,48,50.86700058,123,25.93700027,30
10906,1,4XE,15,TRUE,8,,1,2010,4,23,73,6,10,M,20,6,HBR,48,21.63999939,123,43.13800049,30
10907,2,4XE,3,TRUE,1,,2,2010,4,23,73,6,10,M,20,6,HBR,48,21.93499947,123,43.17599869,30
10908,1,4XE,12,TRUE,7,,3,2010,4,23,20,5,10,M,20,6,HBR,48,22.14699936,123,43.5340004,30
10909,1,4XE,8,TRUE,5,,4,2010,4,23,20,5,7,M,20,6,HBR,48,21.97100067,123,43.33200073,30
10910,1,4TA,5,TRUE,3,,1,2010,4,28,120,5,15,M,17,13,Departure Bay,49,12.25399971,123,58.06999969,30
10911,1,4TA,3,TRUE,2,,1,2010,4,29,22,15,25,M,17,13,Departure Bay,49,12,123,57.90800095,30
10912,1,4TA,6,TRUE,4,,2,2010,4,29,25,20,25,M,17,14,Jack Point,49,9.86400032,123,53.91500092,30
10913,1,4XE,5,TRUE,3,,1,2010,5,5,242,20,30,M,18,3,HBR,48,50.02899933,123,26.24600029,30
10914,1,4XE,1.5,TRUE,1,,2,2010,5,5,242,20,30,M,18,3,HBR,48,50.31299973,123,27.65800095,30
10915,2,4XE,1.5,TRUE,2,,1,2010,5,6,23,20,25,M,18,3,HBR,48,50.15800095,123,26.81800079,30
10916,1,4XE,3,TRUE,3,,2,2010,5,6,24,5,10,M,18,3,HBR,48,50.72000122,123,27.48999977,30
10917,2,4TA,4,TRUE,1,,3,2010,5,6,24,15,20,M,18,3,HBR,48,49.38399887,123,26.42099953,30
10918,2,4TA,2,TRUE,1,,4,2010,5,6,76,20,25,M,19,5,James North,48,38.42200089,123,22.72299957,30
10918,1,4XE,6,TRUE,4,,4,2010,5,6,76,20,25,M,19,5,James North,48,38.42200089,123,22.72299957,30
10919,1,4XE,5,TRUE,3,,5,2010,5,6,76,20,30,M,19,5,Sidney Spit,48,38.1609993,123,20.89599991,30
10920,1,4XE,5,TRUE,7,,1,2010,5,7,22,20,25,M,19,5,James North,48,37.39699936,123,23.83499908,30
10921,1,4XE,3,TRUE,4,,2,2010,5,7,22,15,20,M,19,5,Sidney Spit,48,38.26800156,123,20.7329998,30
10922,1,4TA,1.5,TRUE,1,,3,2010,5,7,22,5,10,M,19,5,James South,48,34.60499954,123,20.37700081,30
10923,2,4XE,8,TRUE,5,,1,2010,5,8,95,8,12,M,20,6,HBR,48,22.07600021,123,43.22299957,30
10924,1,4XE,10,TRUE,7,,2,2010,5,8,95,10,15,M,20,6,HBR,48,22.24900055,123,42.7140007,30
10925,1,4TA,4,TRUE,3,,3,2010,5,8,21,5,7,M,20,6,HBR,48,22.14699936,123,43.5340004,30
10925,2,4XE,5,TRUE,2,,3,2010,5,8,21,5,7,M,20,6,HBR,48,22.14699936,123,43.5340004,30
10926,1,4XE,6,TRUE,3,,4,2010,5,8,22,6,8,M,20,6,HBR,48,21.92700005,123,43.18000031,30
14048,1,4XE,1,TRUE,2,2,65,2013,5,18,20,40,41,M,29,6,CANOE,49,2.562000036,123,15.93099976,40
14049,1,4XE,0.400000006,TRUE,1,,66,2013,5,18,21,59,60,M,29,6,CANOE,49,2.336999893,123,15.8039999,40
14052,1,4XE,0.400000006,TRUE,1,2,1,2013,5,10,19,20,20,M,29,6,CPN,49,0.769999981,123,10.62699986,40
14054,1,4XE,0.400000006,TRUE,1,2,3,2013,5,10,18,60,60,M,29,6,CPN,49,0.730000019,123,11.6420002,40
14055,1,4XE,1,TRUE,2,2,4,2013,5,10,21,4,6,M,29,7,CPB,49,0.674000025,123,8.883999825,100
14056,1,4XE,0.699999988,TRUE,2,3,5,2013,5,10,20,9,11,M,29,7,CPB,49,1.199000001,123,8.55300045,100
14057,1,4XE,0.400000006,TRUE,1,2,6,2013,5,10,19,5,7,M,29,7,CPB,49,0.778999984,123,9.901000023,100
14061,1,4XE,0.5,TRUE,2,4,10,2013,5,11,24,100,100,M,29,6,CPN,49,0.245000005,123,12.72799969,40
14065,1,4XE,0.800000012,TRUE,3,4,14,2013,5,11,18,4,5,M,29,8,BBRIV,49,0.754000008,122,56.35599899,100
14066,1,4XE,0.800000012,TRUE,2,2,15,2013,5,11,17,3,4,M,29,8,BBRKWO,49,1.481999993,122,55.54999924,100
14067,1,4XE,0.079999998,TRUE,2,25,16,2013,5,12,17,55,58,M,28,7,spanish banks,49,17.85000038,123,14.75,40
10966,1,4XE,5,TRUE,3,,1,2010,5,10,220,5,15,M,17,13,Departure Bay,49,12.25399971,123,58.06999969,30
10967,1,4XE,6,TRUE,4,,1,2010,5,11,24,10,25,M,17,14,Jack Point,49,9.831999779,123,53.84799957,30
10968,1,4XE,3,TRUE,2,,2,2010,5,11,24,10,20,M,17,13,Departure Bay,49,11.99499989,123,57.95800018,30
10972,1,4XE,5,TRUE,2,,2,2010,5,15,22,6,14,M,12,39,Grebe Cove,50,42.6590004,126,38.09799957,30
10974,2,4XE,4,TRUE,3,,1,2010,5,16,21,10,15,M,12,26,Canoe Pass,50,36.70000076,126,33.45000076,30
10975,1,4XE,4,TRUE,3,,2,2010,5,16,22,10,20,M,12,6,Village,50,36.81299973,126,35.50400162,30
10976,1,4TA,3,TRUE,2,,1,2010,5,17,74,10,15,M,24,9,HBR,49,9.44299984,125,54.77700043,30
10977,1,4TA,5,TRUE,2,,1,2010,5,18,23,5,15,M,24,9,Lemmens,49,11.63799953,125,52.02000046,30
10978,1,4XE,5,TRUE,3,,2,2010,5,18,24,7,20,M,24,9,HBR,49,9.348999977,125,54.61399841,30
10980,2,4TA,5,TRUE,3,,4,2010,5,18,75,5,15,M,24,9,Lemmens,49,11.35999966,125,53.04100037,30
10981,1,4XE,2,TRUE,2,,1,2010,5,21,95,10,15,M,20,6,HBR,48,21.60700035,123,42.70100021,30
10982,1,4XE,2.5,TRUE,3,,2,2010,5,21,95,10,15,M,20,6,HBR,48,22.02099991,123,43.27799988,30
10983,1,4XE,4,TRUE,4,,3,2010,5,21,95,10,15,M,20,6,HBR,48,22.15800095,123,42.8429985,30
10984,1,4XE,5,TRUE,3,,4,2010,5,21,22,5,10,M,20,6,HBR,48,22.19400024,123,43.49300003,30
10985,1,4XE,1.5,TRUE,1,,5,2010,5,21,22,10,15,M,20,6,HBR,48,22.15399933,123,43.06999969,30
10985,2,4TA,3,TRUE,2,,5,2010,5,21,22,10,15,M,20,6,HBR,48,22.15399933,123,43.06999969,30
10986,1,4XE,6,TRUE,5,,1,2010,5,25,95,8,10,M,18,3,HBR,48,50.84000015,123,28.98900032,30
10987,1,4XE,2.5,TRUE,2,,2,2010,5,25,95,6,10,M,18,3,HBR,48,50.86899948,123,28.59399986,30
10988,1,4XE,1.5,TRUE,1,,3,2010,5,25,20,8,10,M,18,3,HBR,48,50.60900116,123,28.49300003,30
10989,1,4XE,2,TRUE,1,,4,2010,5,25,20,14,16,M,18,3,HBR,48,50.17599869,123,26.8029995,30
10990,1,4XE,5,TRUE,4,,1,2010,5,26,24,6,10,M,19,5,Spit,48,38.29499817,123,20.70299911,30
10991,2,4XE,3,TRUE,2,,2,2010,5,26,24,10,12,M,19,5,Spit,48,38.65399933,123,20.58600044,30
14100,1,4XE,5,TRUE,2,,6,2013,7,24,244,10,10,M,18,3,Harbour,48,51.06100082,123,28.54000092,100
14101,1,4XE,105,TRUE,1,,7,2013,7,24,244,10,10,M,18,3,Harbour,48,50.91500092,123,28.22699928,100
14102,1,4XE,1.5,TRUE,1,,1,2013,7,25,24,5,8,M,19,5,James South,48,34.86000061,123,20.52400017,100
14110,1,4TA,2.5,TRUE,2,,1,2013,7,29,135,30,30,M,17,13,Dept Bay,49,12.08699989,123,57.45899963,100
14114,1,4XE,5,TRUE,2,,5,2013,7,29,48,10,20,M,29,3,,49,12.7159996,123,17.54500008,100
14115,1,4TA,1,TRUE,1,,1,2013,7,30,192,12,12,M,20,6,Harbour,48,22.15399933,123,42.84199905,100
14117,1,4XE,1,TRUE,1,,3,2013,7,30,23,25,25,M,20,7,Basin,48,22.51199913,123,40.38700104,100
14118,1,4XE,2,TRUE,2,,4,2013,7,30,24,12,13,M,20,6,Harbour,48,22.12700081,123,43.53900146,100
14122,1,4TA,0.5,TRUE,1,,4,2013,7,31,144,4,8,M,4,12,Smith,54,11.89099979,130,19.36100006,50
14131,1,4XE,,TRUE,,,2,2013,6,26,26,9,12,M,12,39,Health Bay,50,40.99900055,126,34.93999863,40
14134,1,4XE,2.200000048,TRUE,1,2,1,2013,7,30,25,3,6,M,12,26,Beware Cove,50,35.93099976,126,32.2480011,30
10388,2,4TA,6,TRUE,3,,1,2009,10,8,20,20,30,M,18,3,Ganges,48,49.97000122,123,26.5739994,30
10389,1,4TA,6,TRUE,3,,2,2009,10,8,20,20,30,M,18,3,Ganges,48,48.91199875,123,25.37700081,30
10391,2,4XE,5,TRUE,3,,1,2009,10,10,20,5,10,M,20,6,Harbour,48,22.33499908,123,43.36700058,30
10391,1,4TA,10,TRUE,6,,1,2009,10,10,20,5,10,M,20,6,Harbour,48,22.33499908,123,43.36700058,30
10392,1,4XE,6,TRUE,4,,2,2009,10,10,20,10,15,M,20,6,Harbour,48,22.33499908,123,42.61600113,30
10393,1,4TA,5,TRUE,3,,1,2009,10,15,98,10,15,M,24,9,Father Ch,49,10.13000011,125,55.00299835,30
10394,2,4XE,3,TRUE,1,,2,2009,10,15,123,5,15,M,24,9,Lemmens,49,11.73999977,125,52.09799957,30
10395,2,4TA,5,TRUE,3,,3,2009,10,15,52,10,15,M,24,9,Lemmens,49,11.13500023,125,52.79199982,30
10397,2,4TA,3,TRUE,2,,2,2009,10,16,21,,,,24,9,Lemmens,49,12.63700008,125,51.2879982,30
10398,1,4XE,3,TRUE,1,,3,2009,10,16,21,10,12,M,24,9,Browning Pass,49,8.819999695,125,52.67200089,30
10400,1,4XE,3,TRUE,2,,1,2009,10,18,22,5,10,M,12,18,Cormorant,50,37.22299957,126,56.90999985,30
10401,2,4TA,7,TRUE,5,,2,2009,10,18,22,5,10,M,12,18,Cormorant,50,37.39400101,126,59.40299988,30
10402,2,4TA,7,TRUE,5,,3,2009,10,18,22,5,10,M,12,18,Rough Bay,50,38.13399887,127,2.683000088,30
10404,1,4TA,5,TRUE,3,,1,2009,10,19,18,5,10,M,12,6,Mound Island,50,35.33200073,126,39.13600159,30
10405,1,4TA,4,TRUE,2,,2,2009,10,19,18,20,25,M,12,6,Indian Ch,50,35.5379982,126,37.88399887,30
10406,1,4XE,3,TRUE,1,,3,2009,10,19,18,10,12,M,12,26,Mound Isl,50,36.62200165,126,34.36399841,30
10407,1,4TA,8,TRUE,3,,1,2009,10,27,313,30,40,M,17,13,Departure Bay,49,12.3210001,123,57.0929985,30
10408,1,4TA,2,TRUE,1,,2,2009,10,27,170,20,30,M,17,13,Departure Bay,49,12.2130003,123,56.90800095,30
10409,1,4TE,8,TRUE,4,,1,2009,10,28,23,25,35,M,17,13,Departure Bay,49,11.87699986,123,57.48199844,30
10410,2,4TA,1.5,TRUE,1,,2,2009,10,28,24,10,30,M,17,15,Jack Point,49,10.03299999,123,53.48300171,30
10412,2,4TA,3,TRUE,1,,1,2009,11,1,48,20,30,M,24,9,Browning Pass,49,12.7159996,125,51.02299881,30
10413,1,4XE,0.100000001,TRUE,1,,1,2009,11,13,23,29,35,M,28,11,DANGEORG,49,18.02499962,122,59.15100098,40
10415,1,4XE,1,TRUE,2,,3,2009,11,13,22,34,40,M,28,11,ROCHE,49,17.87299919,122,57.64899826,40
10416,1,4XE,0.300000012,TRUE,1,,4,2009,11,13,21,21,22,M,28,11,TRANSMTN,49,17.61000061,122,56.52299881,40
10421,1,4XE,1,TRUE,2,,9,2009,11,14,18,24,36,M,28,10,buoy seafoods,49,17.65999985,123,3.131999969,40
10425,1,4XE,0.800000012,TRUE,3,,13,2009,11,14,23,13,20,M,28,10,SULPHER,49,18.50200081,123,6.782999992,40
10426,1,4XE,0.699999988,TRUE,1,,14,2009,11,14,23,14,23,M,28,10,PORTAUTH,49,17.23399925,123,6.222000122,40
10428,1,4XE,1.600000024,TRUE,5,,16,2009,11,15,16,14,16,M,28,7,English bay north,49,17.79999924,123,9.913000107,40
10435,1,4XE,1,TRUE,2,,23,2009,11,16,24,21,21,M,28,6,West Bay,49,20.1079998,123,12.71899986,40
10438,2,4XE,0.600000024,TRUE,2,,26,2009,11,16,24,19,21,M,28,9,Hollyburn,49,19.49200058,123,9.62100029,40
10457,3,4XE,2,TRUE,6,,45,2009,11,19,23,43,43,M,29,6,CPM,49,0.165999994,123,8.612999916,40
10461,1,4XE,5,TRUE,2,,1,2009,11,1,22,15,20,M,24,9,Lemmens,49,12.42800045,125,51.97399902,30
10463,3,4XE,2,TRUE,1,,3,2009,11,1,23,5,20,M,24,6,Elbow Bank,49,11.36699963,125,55.6969986,30
10464,1,4TA,6,TRUE,3,,4,2009,11,1,23,15,20,M,24,9,Harbour,49,9.522000313,125,53.78499985,30
10465,2,4TA,5,TRUE,2,,1,2009,11,5,72,20,30,M,19,5,James Isl,48,37.63199997,123,22.82900047,30
10466,1,4TA,6,TRUE,3,,3,2009,11,5,72,20,30,M,19,5,James Isl,48,37.32600021,123,22.80699921,30
10467,1,4TA,3,TRUE,1,,1,2009,11,6,20,20,30,M,19,5,James Isl,48,37.77199936,123,21.8029995,30
10468,1,4TA,5,TRUE,3,,2,2009,11,6,20,20,30,M,19,5,James Isl,48,37.31800079,123,21.90399933,30
10471,1,4TA,3,TRUE,2,,2,2009,11,7,21,20,30,M,18,3,HBR,48,49.44200134,123,26.77300072,30
10473,1,4XE,6,TRUE,3,,1,2009,11,27,99,5,10,M,17,14,Steward Ch,49,10.56799984,123,56.22399902,30
10474,1,4XE,3,TRUE,2,,2,2009,11,27,100,5,10,M,17,14,Steward Ch,49,11.11100006,123,56.64899826,30
10475,1,4XE,5,TRUE,3,,1,2009,11,28,24,20,30,M,17,13,Departure Bay,49,11.87699986,123,57.48199844,30
10476,1,4XE,1.5,TRUE,1,,2,2009,11,28,25,20,30,M,17,13,Departure Bay,49,12.30000019,123,57.48199844,30
10478,1,4TA,5,TRUE,3,,1,2009,11,11,21,5,10,M,12,18,Rough bay,50,38.37799835,127,2.453999996,30
10479,1,4TA,6,TRUE,3,,2,2009,11,11,21,5,15,M,12,18,Cormorant,50,37.43899918,126,59.61199951,30
10481,1,4TA,5,TRUE,3,,4,2009,11,11,340,30,40,M,12,6,Indian Ch,50,36.35200119,126,35.57400131,30
10482,1,4TA,4,TRUE,2,,5,2009,11,11,342,30,40,M,12,6,Indian Ch,50,35.55699921,126,36.51800156,30
10482,2,4XE,1.5,TRUE,1,,5,2009,11,11,342,30,40,M,12,6,Indian Ch,50,35.55699921,126,36.51800156,30
10483,1,4XE,5,TRUE,3,,1,2009,11,12,21,20,30,M,12,6,Indian Ch,50,35.49900055,126,36.86899948,30
10485,1,4XE,1.5,TRUE,1,,3,2009,11,12,21,20,30,M,12,6,Indian Ch,50,36.05400085,126,37.27899933,30
10487,1,4TA,6,TRUE,3,,1,2009,11,19,20,5,10,M,20,6,Harbour,48,22.38800049,123,43.24900055,30
10488,1,4XE,3,TRUE,2,,2,2009,11,19,20,7,14,M,20,6,HBR,48,21.64900017,123,43.43999863,30
10488,2,4TA,1.5,TRUE,1,,2,2009,11,19,20,7,14,M,20,6,HBR,48,21.64900017,123,43.43999863,30
10491,2,4XE,1.5,TRUE,3,,2,2009,12,10,27,6,8,M,24,8,Father Ch,49,9.534999847,125,56.76399994,30
10491,3,4TA,1.5,TRUE,1,,2,2009,12,10,27,6,8,M,24,8,Father Ch,49,9.534999847,125,56.76399994,30
10492,2,4XE,4,TRUE,2,,3,2009,12,10,54,6,8,M,24,9,Sloman Island,49,9.923999786,125,53.09000015,30
10494,3,4TA,1.5,TRUE,1,,2,2009,12,11,24,2,4,M,24,9,Lemmens,49,11.42599964,125,52.56900024,30
10495,1,4TA,4,TRUE,3,,1,2009,12,14,29,16,20,M,19,5,James Is. S,48,35.25699997,123,19.29899979,30
10496,1,4TA,3,TRUE,2,,2,2009,12,14,29,15,22,M,19,5,James Is. N,48,37.29399872,123,22.72299957,30
10497,1,4TA,5,TRUE,3,,3,2009,12,14,29,10,15,M,19,5,Cordova Ch,48,34.06499863,123,21.47200012,30
10498,1,4TA,4,TRUE,3,,1,2009,12,15,22,25,30,M,19,5,James Isl,48,37.99000168,123,22.78000069,30
10501,3,4TA,4,TRUE,3,,4,2009,12,15,340,25,30,M,18,3,HBR,48,50.33499908,123,25.59499931,30
10502,2,4TA,1,TRUE,1,,5,2009,12,15,340,20,25,M,18,3,HBR,48,50.0530014,123,25.83699989,30
10503,1,4TA,3,TRUE,2,,1,2009,12,16,20,14,18,M,18,3,Ganges,48,49.29899979,123,26.61700058,30
10504,1,4XE,4,TRUE,3,,2,2009,12,16,20,20,25,M,18,3,HBR,48,50.54800034,123,25.4279995,30
10505,2,4XE,1.5,TRUE,1,,1,2009,12,23,24,15,25,M,17,13,Departure Bay,49,12.04399967,123,57.79000092,30
10505,1,4TA,5,TRUE,3,,1,2009,12,23,24,15,25,M,17,13,Departure Bay,49,12.04399967,123,57.79000092,30
10506,1,4TA,3,TRUE,2,,2,2009,12,23,24,20,25,M,17,14,Jack Point,49,9.909000397,123,53.9129982,30
10508,2,4TA,2,TRUE,2,,1,2009,12,29,20,7,10,M,20,6,HBR,48,22.01300049,123,43.30099869,30
10509,1,4TA,1.5,TRUE,1,,2,2009,12,29,20,6,10,M,20,6,HBR,48,22.36199951,123,43.26200104,30
10510,2,4TA,2,TRUE,1,,3,2009,12,29,194,5,10,M,20,6,HBR,48,21.65299988,123,43.11299896,30
10511,1,4TA,4,TRUE,2,,4,2009,12,29,194,5,10,M,20,6,HBR,48,22.00699997,123,43.36500168,30
10512,1,4TA,8,TRUE,3,,1,2009,12,10,27,8,10,M,24,8,father Ch,49,10.60400009,125,56.36299896,30
10517,1,4XE,,TRUE,1,,5,2009,8,6,23,-1.100000024,-0.600000024,M,25,12,Port Eliza Beach 3,49,55.20399857,127,1.656999946,10
10523,2,4XE,,TRUE,1,,11,2009,8,6,4,11.30000019,12,M,25,13,Nuchatlitz Basin,49,48.67900085,126,58.01200104,10
10533,2,4XE,2.5,TRUE,2,,10,2009,7,9,18,1.5,10.5,M,23,6,Effingham Inlet (Head),49,5.604000092,125,11.93999958,10
10536,2,4XE,1.5,TRUE,2,1,13,2009,7,9,20,1,20,M,23,6,Effingham Inlet (Mid),49,2.974999905,125,9.838000298,10
10542,3,4XE,0.300000012,TRUE,1,,19,2009,7,10,20,1,19,M,23,6,Vernon Bay,49,0.490999997,125,8.602999687,10
10543,3,4XE,0.100000001,TRUE,1,,21,2009,7,11,22,0,2,M,23,6,Fatty Basin,48,58.80400085,125,0.676999986,10
10544,3,4XE,0.300000012,TRUE,1,3,22,2009,7,11,22,0,2,M,23,6,Fatty Basin,48,58.70600128,125,0.717000008,10
10548,3,4XE,0.100000001,TRUE,1,,26,2009,7,11,22,1,2,M,23,4,Rainy Bay,48,58.9659996,125,1.922999978,10
10554,2,4XE,2.400000095,TRUE,0,,32,2009,7,12,19,2,15,M,23,3,San Mateo Bay - Ritherdon,48,57.13399887,124,58.75799942,10
10254,1,4XE,5,TRUE,2,,5,2009,8,18,22,10,12,M,24,6,Elbow Bank,49,11.61200047,125,55.73300171,30
10258,1,4XE,3,TRUE,1,,2,2009,8,25,24,20,30,M,17,13,Departure Bay,49,12.04500008,123,57.83499908,30
10261,1,4XE,3,TRUE,2,,3,2009,8,29,22,5,15,M,12,18,Cormorant,50,37.56399918,126,59.24100113,30
10262,1,4XE,7,TRUE,5,,4,2009,8,29,22,5,15,M,12,18,Rough Bay,50,38.30400085,127,2.368000031,30
10263,1,4TA,5,TRUE,3,,5,2009,8,29,250,2,5,M,12,6,Mound Island Ch,50,35.48099899,126,39.40499878,30
10264,1,4TA,3,TRUE,2,,6,2009,8,29,250,2,5,M,12,6,Mound Isl Ch,50,35.27700043,126,39.2859993,30
10265,1,4XE,7,TRUE,6,,1,2009,8,30,120,10,15,M,12,6,Village,50,36.71699905,126,35.4659996,30
10341,1,4XE,5,TRUE,2,,1,2009,9,7,74,10,15,M,18,3,Harbour,48,50.18500137,123,27.70700073,30
10342,1,4XE,2,TRUE,1,,2,2009,9,7,74,10,15,M,18,3,Harbour,48,50.12900162,123,27.21500015,30
10344,2,4TA,10,TRUE,5,,1,2009,9,8,23,20,30,M,18,3,Harbour,48,50.11100006,123,25.81500053,30
10345,1,4TA,5,TRUE,3,,2,2009,9,8,24,20,30,M,18,3,Harbour,48,48.95399857,123,25.3409996,30
10346,2,4XE,2,TRUE,1,,1,2009,9,9,20,25,35,M,19,5,James Isl,48,37.31800079,123,21.90399933,30
10348,1,4TA,5,TRUE,4,,3,2009,9,9,98,20,30,M,19,5,James Is,48,37.5340004,123,21.68300056,30
10349,1,4TA,3,TRUE,3,,4,2009,9,9,98,15,25,M,19,5,Sidney Spit,48,38.74700165,123,21.14999962,30
10350,1,4XE,5,TRUE,3,,1,2009,9,10,75,10,15,M,24,9,Hethans Ch,49,10.30300045,125,55.14099884,30
10351,2,4TA,5,TRUE,2,,2,2009,9,10,172,5,10,M,24,8,Father Charles,49,9.730999947,125,56.50999832,30
10352,1,4TA,5,TRUE,3,,3,2009,9,10,101,10,20,M,24,6,Elbow Bank,49,11.18200016,125,55.29800034,30
10354,2,4TA,5,TRUE,2,,2,2009,9,11,23,10,12,M,24,9,Lemmens,49,12.04899979,125,52.13100052,30
10355,2,4XE,7,TRUE,3,,3,2009,9,11,24,,,,24,6,Elbow Bank,49,11.77700043,125,55.79800034,30
10309,3,4XE,,TRUE,2,,16,2009,6,4,23,0,12,M,3,14,Vancouver Cove,55,27.08799934,129,46.26599884,
10321,5,4XE,,TRUE,4,,28,2009,6,7,13,69,69,M,3,7,Port Mountain,54,48.56000137,130,28.19099998,30
10322,1,4XE,,TRUE,1,,29,2009,6,7,12,43,43,M,3,11,Winter Inlet - M,54,50.02799988,130,27.47500038,
10324,1,4XE,,TRUE,1,,31,2009,6,8,21,47,66,M,3,1,Gnarled Islands,54,36.875,130,50.50799942,30
10325,1,4XE,,TRUE,3,,32,2009,6,8,15,38,38,M,3,1,Brundige Inlet 1,54,36.33800125,130,51.89300156,
10326,1,4XE,,TRUE,1,,33,2009,6,8,14,30,30,M,3,1,Brundige Inlet 2,54,35.99399948,130,52.73199844,
10327,1,4XE,,TRUE,1,,34,2009,6,8,14,41,41,M,3,1,Brundige Inlet 3,54,35.5909996,130,53.23300171,
10331,1,4XE,,TRUE,1,,38,2009,6,8,12,-2,1,M,3,1,Fitch Island,54,35.49100113,130,52.20800018,10
10365,1,4XE,8,TRUE,4,,1,2009,9,24,24,20,30,M,17,13,Departure Bay,49,12.04399967,123,57.79000092,30
10368,1,4TA,5,TRUE,3,,1,2009,9,28,19,5,10,M,12,6,Mound Bay,50,35.36700058,126,39.09999847,30
10370,1,4TA,6,TRUE,3,,3,2009,9,28,20,12,20,M,12,26,Village,50,36.62200165,126,34.36399841,30
10371,2,4XE,3,TRUE,2,,4,2009,9,28,26,10,20,M,12,18,Rough bay,50,38.06499863,127,2.90199995,30
10372,1,4TA,6,TRUE,3,,5,2009,9,28,26,5,15,M,12,18,Cormorant Ch,50,37.39899826,126,59.4070015,30
